-20,0.510636
-19,0.501206
-18,0.499579
-17,0.500893
-16,0.504444
-15,0.50227
-14,0.503644
-13,0.529824
-12,0.572332
-11,0.680809
-10,0.827523
-9,0.912404
-8,1.08683
-7,1.24304
-6,1.5558
-5,1.89981
-4,2.15984
-3,2.84802
-2,3.49519
-1,4.75369
0,5.96379
1,7.17132
2,8.03602
3,10.348
4,13.331
5,16.0358
6,19.7761
7,26.3197
8,30.8406
9,39.3769
10,47.3801
11,59.6804
12,73.8036
13,92.4847
14,114.488
15,144.056
16,177.576
17,224.076
18,286.824
19,343.472
