0, 118559
1, 58471
2, 58183
3, 57942
4, 58537
5, 58307
6, 57937
7, 58401
8, 69404
9, 58144
10, 58218
11, 58212
12, 58249
13, 57902
14, 57830
15, 58496
16, 58335
17, 58930
18, 58570
19, 58299
20, 58291
21, 57781
22, 58221
23, 58629
24, 58980
25, 57726
26, 57901
27, 58086
28, 58569
29, 58647
30, 58014
31, 58228
32, 91401
33, 57922
34, 58233
35, 58107
36, 58527
37, 58165
38, 58028
39, 58135
40, 61226
41, 57965
42, 58518
43, 57879
44, 58159
45, 58502
46, 58441
47, 57962
48, 58900
49, 58306
50, 58650
51, 58016
52, 57974
53, 58036
54, 57997
55, 57888
56, 72865
57, 57928
58, 58304
59, 58195
60, 58304
61, 58279
62, 58177
63, 57976
64, 61122
65, 58270
66, 58221
67, 58623
68, 58267
69, 57870
70, 58454
71, 57996
72, 60058
73, 58058
74, 58205
75, 58551
76, 57888
77, 58500
78, 58270
79, 58257
80, 69733
81, 57996
82, 58043
83, 58217
84, 58231
85, 58097
86, 58605
87, 57911
88, 97376
89, 56901
90, 57002
91, 57162
92, 56804
93, 57197
94, 57126
95, 56994
96, 59194
97, 56889
98, 56835
99, 56880
100, 56689
101, 56906
102, 56791
103, 99407
104, 57588
105, 57049
106, 56823
107, 56716
108, 56547
109, 57023
110, 57131
111, 66912
112, 57140
113, 56865
114, 56867
115, 57207
116, 56887
117, 57098
118, 56533
119, 72229
120, 56478
121, 56459
122, 57139
123, 57087
124, 57209
125, 56436
126, 56718
127, 73776
128, 56833
129, 56903
130, 56404
131, 56748
132, 56638
133, 56446
134, 56409
135, 98652
136, 56588
137, 56551
138, 56457
139, 56874
140, 56426
141, 56350
142, 56519
143, 65791
144, 57694
145, 57186
146, 56953
147, 56753
148, 57145
149, 56864
150, 56492
151, 56814
152, 57354
153, 56914
154, 56898
155, 56503
156, 56707
157, 56819
158, 56803
159, 56516
160, 57431
161, 56506
162, 56717
163, 56838
164, 56903
165, 56848
166, 56900
167, 96142
168, 56574
169, 56967
170, 56567
171, 56543
172, 57152
173, 56506
174, 57051
175, 57161
176, 58316
177, 56893
178, 56507
179, 56510
180, 56858
181, 57078
182, 56868
183, 57241
184, 65420
185, 57210
186, 56930
187, 56812
188, 56772
189, 56457
190, 56531
191, 56614
192, 56874
193, 70961
194, 58482
195, 57160
196, 56541
197, 56542
198, 57053
199, 56863
200, 57166
201, 56819
202, 73569
203, 57204
204, 56777
205, 57057
206, 56608
207, 57186
208, 57036
209, 67248
210, 57309
211, 56829
212, 56468
213, 56426
214, 56749
215, 56883
216, 56867
217, 89481
218, 88553
219, 106562
220, 73982
221, 96053
222, 73717
223, 59873
224, 57162
225, 56861
226, 57166
227, 56935
228, 56802
229, 56685
230, 56455
231, 103006
232, 57152
233, 56664
234, 71329
235, 56820
236, 56871
237, 56589
238, 56827
239, 58221
240, 56648
241, 56546
242, 57062
243, 56881
244, 56497
245, 57001
246, 57112
247, 86144
248, 56983
249, 56982
250, 57195
251, 56655
252, 56891
253, 56530
254, 56945
255, 56499
256, 57425
257, 56639
258, 56408
259, 73160
260, 56501
261, 56451
262, 56622
263, 57047
264, 84221
265, 58557
266, 58042
267, 58344
268, 58973
269, 58925
270, 59320
271, 58981
272, 58481
273, 58533
274, 58409
275, 58688
276, 58463
277, 57927
278, 58011
279, 59635
280, 58303
281, 57928
282, 58343
283, 58159
284, 57898
285, 58450
286, 57997
287, 60917
288, 57986
289, 57883
290, 57991
291, 58499
292, 57974
293, 58309
294, 58472
295, 68029
296, 58173
297, 57959
298, 58218
299, 58348
300, 58434
301, 58041
302, 58196
303, 68745
304, 58365
305, 58745
306, 58587
307, 58514
308, 58656
309, 58929
310, 68563
311, 60221
312, 58361
313, 58602
314, 58288
315, 59718
316, 57979
317, 58386
318, 77143
319, 59579
320, 58354
321, 58751
322, 58644
323, 58741
324, 58914
325, 59149
326, 79142
327, 57866
328, 58123
329, 57649
330, 76890
331, 76722
332, 57082
333, 59422
334, 56438
335, 56816
336, 56820
337, 56796
338, 56374
339, 56353
340, 56866
341, 103316
342, 56470
343, 56581
344, 56477
345, 56556
346, 56759
347, 57160
348, 56851
349, 59752
350, 57076
351, 56868
352, 57027
353, 56930
354, 56422
355, 56736
356, 56519
357, 56559
358, 65560
359, 57294
360, 57190
361, 56555
362, 57263
363, 56700
364, 56542
365, 56826
366, 74507
367, 58116
368, 57490
369, 57430
370, 57493
371, 56814
372, 72657
373, 71346
374, 76393
375, 57974
376, 61328
377, 75162
378, 56513
379, 56519
380, 56481
381, 78474
382, 56987
383, 56873
384, 56497
385, 56354
386, 56899
387, 56732
388, 57169
389, 57239
390, 74068
391, 86359
392, 56465
393, 56776
394, 56728
395, 56858
396, 56846
397, 56831
398, 58120
399, 56890
400, 56464
401, 56440
402, 57189
403, 56395
404, 56967
405, 56498
406, 65362
407, 59744
408, 56739
409, 56551
410, 56516
411, 56457
412, 57278
413, 56986
414, 60975
415, 56575
416, 81838
417, 57210
418, 57276
419, 56948
420, 56774
421, 84279
422, 56574
423, 56405
424, 56543
425, 56865
426, 57078
427, 56926
428, 56659
429, 59283
430, 56762
431, 56944
432, 56765
433, 57247
434, 57194
435, 57055
436, 56959
437, 57127
438, 56505
439, 56943
440, 56884
441, 56756
442, 56937
443, 56980
444, 57063
445, 56892
446, 56956
447, 56914
448, 56864
449, 56801
450, 56946
451, 56758
452, 86226
453, 56670
454, 57582
455, 56726
456, 57166
457, 56923
458, 56935
459, 66647
460, 56928
461, 57173
462, 56758
463, 56437
464, 56442
465, 56622
466, 56889
467, 66179
468, 56880
469, 56803
470, 56898
471, 56958
472, 56614
473, 56764
474, 56727
475, 56697
476, 57069
477, 58813
478, 57170
479, 56769
480, 57166
481, 56857
482, 56508
483, 56788
484, 56831
485, 105525
486, 57057
487, 56547
488, 56701
489, 56913
490, 56554
491, 56728
492, 66686
493, 56642
494, 56499
495, 56431
496, 56764
497, 57119
498, 56628
499, 56898
500, 84537
501, 59254
502, 58317
503, 57514
504, 73488
505, 72152
506, 56913
507, 57618
508, 89611
509, 57380
510, 56783
511, 56634
512, 57176
513, 56867
514, 56520
515, 56667
516, 97054
517, 56534
518, 57238
519, 57202
520, 56539
521, 56843
522, 56414
523, 56646
524, 68315
525, 56431
526, 56286
527, 56545
528, 57177
529, 56847
530, 56388
531, 56739
532, 92137
533, 56874
534, 56619
535, 56445
536, 56785
537, 57151
538, 56903
539, 56410
540, 56757
541, 70920
542, 56589
543, 57132
544, 57212
545, 57203
546, 56437
547, 56601
548, 57242
549, 72944
550, 56843
551, 56604
552, 56593
553, 57194
554, 56487
555, 56522
556, 56816
557, 68703
558, 56495
559, 56829
560, 57137
561, 56552
562, 56503
563, 56911
564, 56816
565, 56526
566, 56694
567, 72568
568, 57039
569, 56869
570, 56695
571, 56286
572, 56976
573, 56252
574, 56753
575, 56630
576, 58627
577, 56842
578, 56851
579, 56829
580, 56428
581, 56663
582, 56458
583, 59454
584, 56752
585, 56403
586, 56687
587, 56478
588, 56520
589, 56459
590, 56430
591, 67195
592, 57156
593, 56735
594, 57026
595, 56518
596, 56695
597, 56492
