0, 112296
1, 135287
2, 57007
3, 56370
4, 56574
5, 56804
6, 56672
7, 56976
8, 56353
9, 56718
10, 57959
11, 56699
12, 56287
13, 56762
14, 56701
15, 56681
16, 56361
17, 56611
18, 92584
19, 56656
20, 57042
21, 56417
22, 56987
23, 56995
24, 56402
25, 56614
26, 57281
27, 56479
28, 56710
29, 56634
30, 56820
31, 57107
32, 56750
33, 56535
34, 67525
35, 56749
36, 56587
37, 56909
38, 56886
39, 56947
40, 56656
41, 56729
42, 57625
43, 56697
44, 56899
45, 57009
46, 56597
47, 56786
48, 56723
49, 91650
50, 72200
51, 56878
52, 56703
53, 56954
54, 56890
55, 56735
56, 56740
57, 56489
58, 71465
59, 56572
60, 56366
61, 56462
62, 56458
63, 88943
64, 57007
65, 56972
66, 71538
67, 56723
68, 56501
69, 56734
70, 56516
71, 56623
72, 56862
73, 56768
74, 56409
75, 56693
76, 56732
77, 56502
78, 56588
79, 56377
80, 56611
81, 56376
82, 105827
83, 56578
84, 56438
85, 56444
86, 56627
87, 56383
88, 56399
89, 56665
90, 56589
91, 56950
92, 56933
93, 56982
94, 56984
95, 56625
96, 57024
97, 56584
98, 84932
99, 57338
100, 56830
101, 57097
102, 56676
103, 56670
104, 56401
105, 56631
106, 56810
107, 56317
108, 56399
109, 56677
110, 56991
111, 56251
112, 56621
113, 69412
114, 57470
115, 56659
116, 56412
117, 57051
118, 56732
119, 56687
120, 56412
121, 58343
122, 56686
123, 56737
124, 56641
125, 56245
126, 56691
127, 56833
128, 56689
129, 71422
130, 56306
131, 56583
132, 56547
133, 56400
134, 56730
135, 57078
136, 56831
137, 67381
138, 56976
139, 56373
140, 56447
141, 56358
142, 56559
143, 56430
144, 56632
145, 56650
146, 57143
147, 56407
148, 57060
149, 56975
150, 56424
151, 56717
152, 57097
153, 72350
154, 56732
155, 56526
156, 57085
157, 56794
158, 56481
159, 56468
160, 57094
161, 56758
162, 73773
163, 56410
164, 56857
165, 57047
